nr fid_n2000 X Y
 99841 31 199160 516987
 99842 149 199041 516757
 99843 149 199109 516387
 99844 149 199143 516049
 99845 196 198988 502653
 99846 195 199050 502244
 99847 196 199008 502349
 99848 196 199160 502506
 99849 195 199198 502021
 99850 194 199256 498185
 99851 194 198924 498237
 99852 194 199008 497886
 99853 194 199261 497868
 99854 194 198970 497419
 99855 194 199217 497368
 99856 194 198900 496952
 99857 194 199140 496917
 99858 194 199117 496323
 99859 194 199108 495885
 99860 194 199286 496078
 99861 194 199109 495387
 99862 194 199109 494887
 99863 194 199109 494387
 99864 194 199109 493887
 99865 194 199109 493387
 99866 194 199109 492887
 99867 194 199109 492387
 99868 194 199107 491888
 99869 194 199084 491421
 99870 194 198922 490978
 99871 194 199010 461897
 99872 194 199163 461672
 99873 194 198977 461537
 99874 194 199147 457315
 99875 194 198849 457359
 99876 194 199109 456887
 99877 194 199102 456450
 99878 194 199129 455327
 99879 194 199109 454887
 99880 194 199109 454387
 99881 194 199112 453889
 99882 194 199109 453387
 99883 194 199109 452887
 99884 194 199109 452387
 99885 194 199109 451887
 99886 194 199109 451387
 99887 194 199109 450887
 99888 194 199109 450387
 99889 194 199109 449887
 99890 194 199109 449387
 99891 194 199109 448887
 99892 194 199109 448387
 99893 194 199139 447945
 99894 195 199195 445660
 99895 195 199069 445421
 99896 195 199070 445586
 99897 195 199110 444867
 99898 195 199153 444541
 99899 196 199060 436775
 99900 196 199109 436387
 99901 195 198868 435898
 99902 195 199103 435744
 99903 195 198862 435818
 99904 196 199141 435976
 99905 195 199091 435396
 99906 195 198916 434832
 99907 195 199072 435071
 99908 196 199130 434909
 99909 195 198966 434614
 99910 196 198991 434323
 99911 196 199127 433883
 99912 196 198900 433332
 99913 196 199197 433402
 99914 196 198987 432854
 99915 196 199267 432963
 99916 196 199150 432453
 99917 196 199070 431833
 99918 196 199044 431466
 99919 180 199161 412145
 99920 180 199109 411887
 99921 180 199143 411526
 99922 104 198985 408192
 99923 104 199076 407859
 99924 104 199109 407387
 99925 104 199109 406887
 99926 104 198837 406411
 99927 104 199161 406425
 99928 104 198850 405933
 99929 104 199246 405989
 99930 104 199176 404899
 99931 19 199033 396810
 99932 19 199109 396387
 99933 19 199027 395940
 99934 19 198933 395575
 99935 19 198888 394979
 99936 147 198980 362898
 99937 147 199163 362438
 99938 147 199264 361699
 99939 147 199139 361387
 99940 147 199233 360982
 99941 147 199308 360469
 99942 132 199125 351274
 99943 132 199154 350954
 99944 132 199267 347891
 99945 25 199148 327191
 99946 25 199039 326906
 99947 25 198995 326295
 99948 25 199096 326545
 99949 25 199108 325888
 99950 25 199105 325407
 99951 25 198878 324861
 99952 62 199265 308285
 99953 62 199156 307883
 99954 62 199083 307497
 99955 119 199640 618931
 99956 119 199543 618635
 99957 119 199542 618137
 99958 119 199542 617637
 99959 119 199542 617137
 99960 119 199542 616637
 99961 119 199542 616137
 99962 119 199542 615637
 99963 119 199542 615137
 99964 119 199542 614637
 99965 119 199542 614137
 99966 119 199542 613637
 99967 119 199542 613137
 99968 119 199542 612637
 99969 119 199542 612137
 99970 119 199542 611637
 99971 119 199542 611137
 99972 119 199480 610857
 99973 202 199546 610622
 99974 202 199542 610137
 99975 202 199542 609637
 99976 202 199542 609137
 99977 202 199542 608637
 99978 202 199542 608137
 99979 202 199542 607637
 99980 202 199542 607137
 99981 202 199542 606637
 99982 202 199542 606137
 99983 202 199542 605637
 99984 202 199542 605137
 99985 202 199542 604637
 99986 202 199542 604137
 99987 202 199542 603637
 99988 202 199542 603137
 99989 202 199541 602639
 99990 202 199445 602372
 99991 153 199418 563430
 99992 153 199537 563128
 99993 153 199519 562636
 99994 154 199747 562644
 99995 153 199542 562137
 99996 154 199717 562328
 99997 153 199564 561738
 99998 154 199524 561552
 99999 154 199542 561137
100000 154 199542 560637
100001 154 199572 560222
100002  32 199588 528008
100003  32 199542 527637
100004  32 199542 527137
100005  32 199542 526637
100006  32 199542 526137
100007  32 199542 525637
100008  32 199542 525137
100009  32 199542 524637
100010  32 199542 524137
100011  32 199542 523637
100012  32 199542 523137
100013  32 199554 522675
100014  32 199517 522419
100015  32 199391 522399
100016  32 199546 522121
100017  32 199542 521637
100018  32 199542 521137
100019  32 199536 520637
100020  32 199542 520137
100021  32 199542 519637
100022  32 199542 519137
100023  31 199538 518605
100024  32 199567 518839
100025  31 199542 518137
100026  31 199542 517637
100027  31 199542 517137
100028  31 199603 516721
100029 149 199448 516514
100030 149 199544 516141
100031 149 199599 515879
100032 196 199487 502436
100033 195 199457 502014
100034 196 199601 502285
100035 195 199614 501753
100036 194 199544 498090
100037 194 199542 497637
100038 194 199542 497137
100039 194 199619 496624
100040 194 199348 496483
100041 194 199549 496138
100042 194 199542 495637
100043 194 199545 495140
100044 194 199545 494638
100045 194 199542 494137
100046 194 199542 493637
100047 194 199542 493137
100048 194 199542 492637
100049 194 199542 492136
100050 194 199413 491492
100051 194 199579 491820
100052 194 199428 491348
100053 194 199622 457418
100054 194 199269 457120
100055 194 199583 457111
100056 194 199542 456637
100057 194 199537 456213
100058 194 199567 455619
100059 194 199542 455137
100060 194 199542 454637
100061 194 199542 454137
100062 194 199542 453637
100063 194 199542 453137
100064 194 199542 452637
100065 194 199542 452137
100066 194 199542 451637
100067 194 199542 451137
100068 194 199542 450637
100069 194 199542 450137
100070 194 199542 449637
100071 194 199542 449137
100072 194 199542 448637
100073 194 199542 448137
100074 194 199617 447728
100075 195 199697 445981
100076 195 199373 445721
100077 195 199721 445659
100078 195 199805 445164
100079 195 199529 445042
100080 195 199536 444678
100081 196 199455 436529
100082 196 199542 436137
100083 195 199462 435531
100084 196 199601 435717
100085 195 199525 435381
100086 195 199795 435160
100087 195 199629 434946
100088 196 199595 434897
100089 196 199405 434918
100090 195 199500 434875
100091 195 199680 434881
100092 196 199578 434792
100093 196 199788 434648
100094 196 199424 433506
100095 196 199542 433137
100096 196 199574 432657
100097 196 199485 432134
100098 196 199695 432271
100099 196 199500 431630
100100 180 199377 412068
100101 180 199405 411647
100102 104 199475 407900
100103 104 199538 407629
100104 104 199542 407137
100105 104 199542 406637
100106 104 199542 406137
100107 104 199573 405692
100108 104 199558 405053
100109 104 199563 404682
100110 104 199508 404359
100111 104 199656 404177
100112 104 199763 403196
100113  19 199407 396589
100114  19 199353 396262
100115 147 199433 362435
100116 147 199550 362168
100117 147 199494 361702
100118 147 199451 360904
100119 147 199481 360580
100120 147 199414 360384
100121 147 199576 360377
100122 147 199695 360260
100123 132 199636 351394
100124 132 199399 351415
100125 132 199542 351136
100126 132 199559 350827
100127 132 199415 347903
100128 132 199551 347629
100129 132 199682 347224
100130  25 199267 327148
100131  25 199357 325963
100132  25 199379 325821
100133  25 199357 325491
100134  62 199390 308420
100135  62 199402 308203
100136  62 199304 307628
100137  62 199337 307777
100138 119 200099 619156
100139 119 199981 618875
100140 119 199975 618387
100141 119 199975 617887
100142 119 199975 617387
100143 119 199975 616887
100144 119 199975 616387
100145 119 199975 615887
100146 119 199975 615387
100147 119 199975 614887
100148 119 199975 614387
100149 119 199975 613887
100150 119 199975 613387
100151 119 199975 612887
100152 119 199975 612387
100153 119 199975 611887
100154 119 199975 611387
100155 119 199938 611032
100156 202 199994 610814
100157 202 199975 610387
100158 202 199975 609887
100159 202 199975 609387
100160 202 199975 608887
100161 202 199975 608387
100162 202 199975 607887
100163 202 199975 607387
100164 202 199975 606887
100165 202 199975 606387
100166 202 199975 605887
100167 202 199975 605387
100168 202 199975 604887
100169 202 199975 604387
100170 202 199975 603887
100171 202 199975 603387
100172 202 199975 602887
100173 202 199943 602546
100174 153 199852 563185
100175 154 199961 563147
100176 153 199799 562980
100177 154 200004 562862
100178 153 199746 562442
100179 153 199900 562205
100180 154 200000 562417
100181 153 199971 561895
100182 154 200252 561877
100183 154 200083 561670
100184 153 199863 561597
100185 154 199980 561377
100186 154 199975 560887
100187 154 199975 560387
100188 154 200016 560069
100189  32 199854 528166
100190  32 199813 527890
100191  31 200108 527161
100192  32 199808 527390
100193  31 200057 526845
100194  32 199806 526887
100195  31 200034 526388
100196  32 199803 526387
100197  31 200033 525880
100198  32 199803 525891
100199  31 200046 525468
100200  32 199906 525307
100201  32 199975 524887
100202  32 199975 524387
100203  32 199975 523887
100204  32 199975 523387
100205  32 199975 522887
100206  32 199975 522387
100207  32 199975 521887
100208  32 199975 521387
100209  32 199935 520919
100210  32 199866 520388
100211  32 199968 519876
100212  32 199975 519387
100213  31 199951 518703
100214  32 199981 518930
100215  31 199956 518383
100216  32 200192 518429
100217  31 199963 517906
100218  31 199917 517369
100219  31 199969 516894
100220  31 199799 516540
100221  31 199967 516607
100222 149 199990 516344
100223 149 199935 516002
100224 195 200047 502172
100225 196 199806 502332
100226 195 199855 501742
100227 195 200072 501958
100228 195 200024 501534
100229 195 200164 501335
100230 195 200237 500909
100231 194 199909 498145
100232 194 199835 498145
100233 194 199814 498203
100234 194 199777 498243
100235 194 199967 497874
100236 194 199972 497386
100237 194 199960 496894
100238 194 199945 497131
100239 194 199908 496378
100240 194 199979 495880
100241 194 199975 495387
100242 194 199977 494882
100243 194 199975 494387
100244 194 199975 493887
100245 194 199973 493390
100246 194 199967 492903
100247 194 199948 492387
100248 194 199952 491915
100249 194 199871 457262
100250 194 199975 456887
100251 194 199929 456449
100252 194 200082 456178
100253 194 199996 455863
100254 194 199975 455387
100255 194 199975 454887
100256 194 199973 454388
100257 194 200165 454245
100258 194 199975 453887
100259 194 199975 453387
100260 194 199975 452887
100261 194 199975 452387
100262 194 199975 451887
100263 194 199975 451387
100264 194 199975 450887
100265 194 199975 450387
100266 194 199975 449887
100267 194 199975 449387
100268 194 199975 448887
100269 194 199975 448387
100270 194 199949 447907
100271 194 199783 447513
100272 194 199831 447633
100273 194 200051 447594
100274 195 200145 446754
100275 195 200021 446383
100276 195 200168 446311
100277 195 200192 446281
100278 195 199843 446085
100279 195 200004 445850
100280 195 199955 445407
100281 195 199873 444877
100282 195 199903 444577
100283 196 199943 436288
100284 195 200021 435845
100285 196 199882 435950
100286 195 199859 435273
100287 195 200114 435491
100288 196 199973 435398
100289 195 199915 435015
100290 196 200011 434831
100291 196 199734 434836
100292 196 200036 434584
100293 196 199948 433260
100294 196 199975 432887
100295 196 199949 432410
100296 196 199757 431930
100297 196 200054 432002
100298 196 199991 431467
100299 196 200219 431362
100300 104 199934 407689
100301 104 199975 407387
100302 104 199975 406887
100303 104 199975 406387
100304 104 199975 405907
100305 104 199831 405633
100306 104 200043 405348
100307 104 199963 404873
100308 104 199995 404380
100309 104 200066 403929
100310 104 200140 403686
100311 104 200006 403327
100312 104 199925 403004
100313 147 199727 361881
100314 147 199896 360359
100315 147 199718 360350
100316 132 199913 351234
100317 132 199948 350923
100318 132 199907 347337
100319 132 200075 347053
100320 119 200421 619107
100321 119 200408 618637
100322 119 200408 618137
100323 119 200408 617637
100324 119 200408 617137
100325 119 200408 616637
100326 119 200408 616137
100327 119 200408 615637
100328 119 200408 615137
100329 119 200408 614637
100330 119 200408 614137
100331 119 200408 613637
100332 119 200408 613137
100333 119 200408 612637
100334 119 200408 612137
100335 119 200408 611637
100336 119 200389 611211
100337 202 200445 610993
100338 202 200408 610637
100339 202 200408 610137
100340 202 200408 609637
100341 202 200408 609137
100342 202 200408 608637
100343 202 200408 608137
100344 202 200408 607637
100345 202 200408 607137
100346 202 200408 606637
100347 202 200408 606137
100348 202 200408 605637
100349 202 200408 605137
100350 202 200408 604637
100351 202 200408 604137
100352 202 200408 603637
100353 202 200408 603137
100354 202 200415 602688
100355 154 200337 562942
100356 154 200408 562637
100357 153 200222 562029
100358 154 200421 562144
100359 153 200191 561726
100360 154 200409 561635
100361 154 200408 561137
100362 154 200381 560636
100363 154 200361 560222
100364  31 200418 527077
100365  31 200408 526637
100366  31 200413 526127
100367  31 200408 525637
100368  31 200433 525278
100369  32 200394 525059
100370  32 200408 524637
100371  32 200408 524137
100372  32 200408 523637
100373  32 200408 523137
100374  32 200408 522637
100375  32 200408 522137
100376  32 200408 521637
100377  32 200409 521151
100378  32 200427 520831
100379  32 200591 520806
100380  32 200455 520104
100381  32 200408 519637
100382  32 200408 519137
100383  31 200121 518636
100384  32 200408 518637
100385  31 200292 518040
100386  32 200461 518182
100387  31 200316 517860
100388  32 200466 517885
100389  31 200144 517116
100390  31 200214 516731
100391 149 200437 516562
100392 149 200419 516155
100393 149 200548 515883
100394 195 200270 501716
100395 195 200479 501503
100396 195 200281 501431
100397 195 200182 501547
100398 195 200294 501236
100399 195 200569 501332
100400 195 200647 501189
100401 195 200407 501007
100402 195 200493 500691
100403 195 200546 500373
100404 195 200630 500211
100405 194 200283 497961
100406 194 200170 497626
100407 194 200335 497672
100408 194 200333 497137
100409 194 200314 496868
100410 194 200408 496083
100411 194 200406 495638
100412 194 200408 495137
100413 194 200408 494637
100414 194 200408 494137
100415 194 200408 493637
100416 194 200408 493137
100417 194 200423 492813
100418 194 200229 492494
100419 194 200169 492192
100420 194 200268 456975
100421 194 200318 456653
100422 194 200598 456524
100423 194 200450 456110
100424 194 200317 456376
100425 194 200408 455637
100426 194 200408 455137
100427 194 200408 454637
100428 194 200409 454137
100429 194 200407 453638
100430 194 200408 453135
100431 194 200408 452637
100432 194 200408 452137
100433 194 200408 451637
100434 194 200408 451137
100435 194 200408 450637
100436 194 200408 450137
100437 194 200408 449637
100438 194 200408 449137
100439 194 200408 448637
100440 194 200408 448137
100441 194 200384 447807
100442 195 200452 447189
100443 195 200476 447006
100444 195 200136 446645
100445 195 200433 446622
100446 195 200408 446137
100447 195 200409 445639
100448 195 200519 445119
100449 195 200530 444838
100450 195 200537 436225
100451 195 200277 435905
100452 196 200389 436066
100453 195 200390 435606
100454 196 200506 435804
100455 195 200458 435171
100456 196 200271 435042
100457 195 200542 434885
100458 196 200406 434695
100459 196 200393 433094
100460 196 200409 432637
100461 196 200461 432270
100462 196 200392 431940
100463 196 200469 431785
100464 196 200287 431402
100465 196 200319 431303
100466 104 200170 407625
100467 104 200392 407446
100468 104 200408 407137
100469 104 200408 406637
100470 104 200408 406137
100471 104 200353 405687
100472 104 200210 405271
100473 104 200253 405357
100474 104 200414 404946
100475 104 200408 404637
100476 104 200408 404137
100477 104 200410 403637
100478 104 200438 403191
100479 147 200474 360450
100480 147 200334 360335
100481 147 200283 360329
100482 132 200403 351179
100483 132 200330 347019
100484 132 200491 346800
100485 119 200865 619338
